14,110202,4,1589117167308
14,100102,4,1589117167308
15,100100,5,1589117168089
15,100103,3,1589117168089
15,100103,4,1589117168089
15,100103,5,1589117168089
15,100102,3,1589117168089
15,060703,5,1589117168089
15,110102,3,1589117168089
15,110101,5,1589117168089
15,080601,5,1589117168089
15,110202,5,1589117168089
15,100103,5,1589117168089
15,120203,4,1589117168089
15,100102,3,1589117168089
15,100105,5,1589117168089
15,100102,3,1589117168089
15,100102,3,1589117168089
15,080601,3,1589117168089
15,080601,4,1589117168089
16,060101,3,1589117168895
16,060101,3,1589117168895
16,110200,5,1589117168895
16,110205,5,1589117168895
16,110102,5,1589117168895
16,110105,5,1589117168895
16,110105,4,1589117168895
16,110101,5,1589117168895
16,080601,5,1589117168895
16,110101,3,1589117168895
16,110202,3,1589117168895
17,060101,4,1589117169723
17,100103,5,1589117169723
17,060101,3,1589117169723
17,110101,3,1589117169723
17,110202,5,1589117169723
17,080101,5,1589117169723
17,100103,5,1589117169723
17,100103,4,1589117169723
17,061000,4,1589117169723
17,100100,4,1589117169723
17,110101,5,1589117169723
17,100102,3,1589117169723
17,110204,4,1589117169723
17,110202,4,1589117169723
17,110202,3,1589117169723
17,110102,3,1589117169723
17,110202,5,1589117169723
17,110202,5,1589117169723
17,110200,3,1589117169723
17,110202,5,1589117169723
17,120201,5,1589117169723
17,110202,5,1589117169723
17,110202,3,1589117169723
17,110202,5,1589117169723
18,110200,3,1589117170630
18,110100,4,1589117170630
18,110200,3,1589117170630
18,110201,5,1589117170630
18,110200,3,1589117170630
18,110202,4,1589117170630
18,110102,3,1589117170630
18,100103,4,1589117170630
18,080601,3,1589117170630
18,110200,3,1589117170630
18,080601,5,1589117170630
18,110202,5,1589117170630
18,060101,5,1589117170630
18,110105,5,1589117170630
18,110105,4,1589117170630
18,100104,4,1589117170630
18,110105,5,1589117170630
18,100105,5,1589117170630
18,100104,5,1589117170630
19,110202,4,1589117171406
19,110202,5,1589117171406
19,110200,3,1589117171406
19,110105,5,1589117171406
19,110202,4,1589117171406
19,110202,5,1589117171406
19,110101,3,1589117171406
19,110105,4,1589117171406
19,110200,3,1589117171406
19,080105,4,1589117171406
19,110101,5,1589117171406
19,120201,5,1589117171406
19,080101,5,1589117171406
19,110202,4,1589117171406
19,110202,4,1589117171406
19,110201,5,1589117171406
19,110202,3,1589117171406
19,110102,3,1589117171406
19,080501,4,1589117171406
19,060101,5,1589117171406
19,110101,5,1589117171406
19,110202,5,1589117171406
19,080101,4,1589117171406
19,110201,3,1589117171406
19,110202,3,1589117171406
19,110105,3,1589117171406
20,080601,3,1589117172157
20,110200,5,1589117172157
20,080601,3,1589117172157
20,110202,3,1589117172157
20,060101,4,1589117172157
20,110105,4,1589117172157
20,060102,5,1589117172157
20,110202,3,1589117172157
20,110206,3,1589117172157
20,110105,5,1589117172157
20,080601,3,1589117172157
20,080601,3,1589117172157
20,110200,4,1589117172157
20,110105,4,1589117172157
20,080501,3,1589117172157
20,100102,4,1589117172157
20,110104,3,1589117172157
20,110200,4,1589117172157
20,060101,5,1589117172157
20,100102,3,1589117172157
20,060101,5,1589117172157
20,110000,5,1589117172157
20,060101,5,1589117172157
20,110208,5,1589117172157
21,110202,5,1589117173057
21,080501,3,1589117173057
21,110200,4,1589117173057
21,110102,4,1589117173057
21,060101,3,1589117173057
21,110202,5,1589117173057
21,080501,5,1589117173057
21,110202,4,1589117173057
21,110202,5,1589117173057
21,110202,3,1589117173057
21,110202,3,1589117173057
21,060101,5,1589117173057
21,110202,5,1589117173057
21,100102,5,1589117173057
21,110102,5,1589117173057
21,110101,5,1589117173057
22,110202,5,1589117173971
22,110201,4,1589117173971
22,110202,5,1589117173971
22,110102,3,1589117173971
22,110202,4,1589117173971
22,060101,5,1589117173971
22,110101,3,1589117173971
22,110201,4,1589117173971
22,080501,3,1589117173971
22,110202,4,1589117173971
22,110200,3,1589117173971
22,080101,4,1589117173971
22,110101,3,1589117173971
22,100102,5,1589117173971
23,100103,4,1589117174874
23,100100,5,1589117174874
23,100102,4,1589117174874
23,100103,4,1589117174874
23,110100,3,1589117174874
23,110202,4,1589117174874
23,100103,3,1589117174874
23,100104,4,1589117174874
23,110105,4,1589117174874
23,110200,4,1589117174874
23,110101,4,1589117174874
23,100104,4,1589117174874
23,100102,4,1589117174874
23,100102,4,1589117174874
23,080101,4,1589117174874
23,110200,5,1589117174874
23,100104,3,1589117174874
24,110202,4,1589117175720
24,080501,4,1589117175720
24,110101,3,1589117175720
24,060101,3,1589117175720
24,110104,4,1589117175720
24,080101,3,1589117175720
24,110200,5,1589117175720
24,110200,3,1589117175720
24,060101,3,1589117175720
24,110200,3,1589117175720
24,110101,3,1589117175720
24,060101,4,1589117175720
24,100103,5,1589117175720
24,100100,4,1589117175720
24,100102,3,1589117175720
24,100103,5,1589117175720
24,110100,5,1589117175720
24,100103,4,1589117175720
24,060703,4,1589117175720
25,110202,5,1589117176533
25,110202,4,1589117176533
25,110200,5,1589117176533
25,080101,5,1589117176533
25,110202,4,1589117176533
25,080401,3,1589117176533
25,110101,5,1589117176533
25,110200,4,1589117176533
25,110101,3,1589117176533
25,110105,5,1589117176533
25,110200,5,1589117176533
25,110104,5,1589117176533
25,110200,3,1589117176533
25,080101,3,1589117176533
25,110101,3,1589117176533
25,110202,5,1589117176533
25,110202,3,1589117176533
25,110200,3,1589117176533
25,100104,5,1589117176533
26,110202,3,1589117177385
26,110105,5,1589117177385
26,110200,5,1589117177385
26,080603,3,1589117177385
26,080101,3,1589117177385
26,110202,4,1589117177385
26,110200,4,1589117177385
26,100103,5,1589117177385
26,100103,5,1589117177385
26,100104,4,1589117177385
26,110202,5,1589117177385
26,110202,5,1589117177385
26,060101,5,1589117177385
26,110200,5,1589117177385
26,061001,5,1589117177385
26,110101,3,1589117177385
26,110205,3,1589117177385
26,061000,4,1589117177385
26,080603,4,1589117177385
26,120201,3,1589117177385
27,110105,4,1589117178160
27,110202,5,1589117178160
27,110205,3,1589117178160
27,061000,3,1589117178160
27,080101,4,1589117178160
27,100102,4,1589117178160
27,060101,3,1589117178160
27,110202,4,1589117178160
27,060101,4,1589117178160
27,080101,4,1589117178160
27,110200,4,1589117178160
27,110102,5,1589117178160
27,110200,3,1589117178160
27,060101,5,1589117178160
27,110101,4,1589117178160
27,060101,5,1589117178160
27,110205,3,1589117178160
27,110101,3,1589117178160
28,060101,4,1589117178927
28,060101,5,1589117178927
28,110101,5,1589117178927
28,110202,3,1589117178927
28,080101,3,1589117178927
28,100103,3,1589117178927
28,110105,5,1589117178927
28,061000,4,1589117178927
28,110102,3,1589117178927
28,110202,5,1589117178927
28,060101,4,1589117178927
28,110202,3,1589117178927
28,110200,4,1589117178927
28,110200,4,1589117178927
28,110105,4,1589117178927
28,060101,3,1589117178927
28,060101,4,1589117178927
28,100102,3,1589117178927
28,080601,3,1589117178927
29,110200,5,1589117179685
29,110105,5,1589117179685
29,110202,4,1589117179685
29,100102,3,1589117179685
29,110200,4,1589117179685
29,061000,5,1589117179685
29,110000,5,1589117179685
29,060101,5,1589117179685
29,110202,3,1589117179685
29,060101,5,1589117179685
29,110103,4,1589117179685
29,060101,3,1589117179685
29,110202,3,1589117179685
29,060101,4,1589117179685
30,110202,5,1589117180624
30,110202,4,1589117180624
30,110202,5,1589117180624
30,110105,4,1589117180624
30,110101,4,1589117180624
30,110105,3,1589117180624
30,100103,3,1589117180624
30,120203,5,1589117180624
30,110202,5,1589117180624
30,110105,3,1589117180624
30,110200,3,1589117180624
30,110200,5,1589117180624
30,080101,4,1589117180624
30,110202,3,1589117180624
30,110202,4,1589117180624
30,110202,3,1589117180624
30,110200,4,1589117180624
30,100103,5,1589117180624
30,120201,3,1589117180624
30,110202,5,1589117180624
31,080601,5,1589117181432
31,110200,3,1589117181432
31,080601,4,1589117181432
31,110202,3,1589117181432
31,060101,5,1589117181432
31,110105,3,1589117181432
31,060102,5,1589117181432
31,110206,3,1589117181432
31,110105,5,1589117181432
31,100105,4,1589117181432
31,060602,5,1589117181432
31,100104,5,1589117181432
31,080501,5,1589117181432
31,110202,3,1589117181432
31,110200,4,1589117181432
31,110102,4,1589117181432
31,110202,5,1589117181432
31,061000,4,1589117181432
31,080101,4,1589117181432
31,110202,4,1589117181432
31,120201,3,1589117181432
32,110105,3,1589117182236
32,080501,3,1589117182236
32,110202,4,1589117182236
32,110200,3,1589117182236
32,110202,5,1589117182236
32,061000,5,1589117182236
32,080101,4,1589117182236
32,110202,5,1589117182236
32,110200,5,1589117182236
32,120201,4,1589117182236
32,110200,5,1589117182236
32,080601,5,1589117182236
32,110202,3,1589117182236
32,060101,5,1589117182236
32,110105,4,1589117182236
32,060102,4,1589117182236
32,100104,5,1589117182236
32,110206,5,1589117182236
32,060602,4,1589117182236
32,100104,5,1589117182236
32,080601,4,1589117182236
33,110202,5,1589117183050
33,110105,5,1589117183050
33,110200,5,1589117183050
33,080603,4,1589117183050
33,110104,5,1589117183050
33,110200,5,1589117183050
33,080101,5,1589117183050
33,110202,5,1589117183050
33,110200,4,1589117183050
33,100103,4,1589117183050
33,100104,5,1589117183050
33,110202,4,1589117183050
33,080601,4,1589117183050
33,110200,4,1589117183050
33,080601,4,1589117183050
33,110202,3,1589117183050
33,060101,3,1589117183050
33,110105,5,1589117183050
33,110105,3,1589117183050
33,110202,3,1589117183050
33,110206,4,1589117183050
33,110105,4,1589117183050
33,100105,4,1589117183050
34,110105,3,1589117183825
34,120201,3,1589117183825
34,100103,4,1589117183825
34,110102,4,1589117183825
34,080601,3,1589117183825
34,060101,5,1589117183825
34,100102,5,1589117183825
34,110202,4,1589117183825
34,100103,5,1589117183825
34,060101,3,1589117183825
34,110202,4,1589117183825
34,100103,4,1589117183825
34,061000,3,1589117183825
34,110101,4,1589117183825
34,100104,4,1589117183825
35,110200,3,1589117184684
35,110202,3,1589117184684
35,110202,4,1589117184684
35,110100,3,1589117184684
35,110200,5,1589117184684
35,110201,5,1589117184684
35,110202,4,1589117184684
35,110102,4,1589117184684
35,110202,3,1589117184684
35,110202,3,1589117184684
35,110102,3,1589117184684
35,080501,5,1589117184684
35,110202,3,1589117184684
36,110202,5,1589117185459
36,110105,3,1589117185459
36,100102,3,1589117185459
36,080101,3,1589117185459
36,110202,5,1589117185459
36,110202,4,1589117185459
36,050100,5,1589117185459
36,110203,5,1589117185459
36,190105,3,1589117185459
36,110202,5,1589117185459
36,100103,5,1589117185459
36,110202,4,1589117185459
36,110202,3,1589117185459
36,100104,3,1589117185459
36,100105,5,1589117185459
36,110102,5,1589117185459
36,110105,3,1589117185459
36,100105,4,1589117185459
36,100105,3,1589117185459
36,110200,3,1589117185459
36,100105,3,1589117185459
37,110202,4,1589117186288
37,060101,4,1589117186288
37,110202,4,1589117186288
37,060101,4,1589117186288
37,110200,4,1589117186288
37,110105,3,1589117186288
37,110202,5,1589117186288
37,110101,3,1589117186288
37,100102,4,1589117186288
37,110202,5,1589117186288
37,110105,4,1589117186288
37,080101,4,1589117186288
37,100102,5,1589117186288
37,080101,4,1589117186288
37,110202,5,1589117186288
37,110202,4,1589117186288
37,050100,3,1589117186288
37,110203,4,1589117186288
37,190105,3,1589117186288
37,110202,4,1589117186288
37,100103,3,1589117186288
37,100103,5,1589117186288
37,110207,4,1589117186288
37,100103,3,1589117186288
38,110202,4,1589117187055
38,110200,5,1589117187055
38,110202,5,1589117187055
38,110202,3,1589117187055
38,110200,5,1589117187055
38,100102,4,1589117187055
38,110202,4,1589117187055
38,100102,5,1589117187055
38,100105,4,1589117187055
38,110202,5,1589117187055
38,110105,4,1589117187055
38,080101,4,1589117187055
38,100102,5,1589117187055
38,080101,5,1589117187055
38,110202,4,1589117187055
38,050100,4,1589117187055
38,110203,5,1589117187055
38,190105,4,1589117187055
39,100103,5,1589117187846
39,100103,4,1589117187846
39,100103,4,1589117187846
39,060101,5,1589117187846
39,100103,4,1589117187846
39,110105,3,1589117187846
39,110202,3,1589117187846
39,110202,3,1589117187846
39,100104,5,1589117187846
39,080505,5,1589117187846
39,100105,5,1589117187846
39,110102,5,1589117187846
39,100104,5,1589117187846
39,110105,4,1589117187846
39,110200,3,1589117187846
39,100105,5,1589117187846
40,100100,5,1589117188658
40,100102,3,1589117188658
40,110100,4,1589117188658
40,100103,4,1589117188658
40,110101,4,1589117188658
40,100102,5,1589117188658
40,060703,3,1589117188658
40,100104,4,1589117188658
40,100103,4,1589117188658
40,110202,3,1589117188658
40,110105,3,1589117188658
40,080101,5,1589117188658
40,100102,4,1589117188658
40,080101,4,1589117188658
40,110202,5,1589117188658
40,110202,3,1589117188658
40,050100,4,1589117188658
40,110203,3,1589117188658
40,110202,5,1589117188658
40,190105,3,1589117188658
40,110202,3,1589117188658
41,110202,4,1589117189495
41,080501,4,1589117189495
41,110101,4,1589117189495
41,060101,3,1589117189495
41,110104,3,1589117189495
41,110200,4,1589117189495
41,110200,5,1589117189495
41,110202,4,1589117189495
41,110202,5,1589117189495
41,110202,3,1589117189495
41,120201,5,1589117189495
41,110205,3,1589117189495
41,060101,4,1589117189495
41,061001,4,1589117189495
41,100103,3,1589117189495
41,080601,4,1589117189495
42,100103,3,1589117190343
42,100100,3,1589117190343
42,100102,3,1589117190343
42,100103,4,1589117190343
42,110202,3,1589117190343
42,100103,5,1589117190343
42,110101,3,1589117190343
42,100105,4,1589117190343
42,100105,3,1589117190343
42,100103,3,1589117190343
42,110202,4,1589117190343
42,110202,3,1589117190343
42,110105,4,1589117190343
42,110202,3,1589117190343
42,110105,5,1589117190343
42,060101,3,1589117190343
42,080101,4,1589117190343
43,110202,4,1589117191167
43,110202,4,1589117191167
43,110202,5,1589117191167
43,110200,5,1589117191167
43,100102,3,1589117191167
43,110101,5,1589117191167
43,110202,5,1589117191167
43,080501,5,1589117191167
43,110101,4,1589117191167
43,060101,4,1589117191167
43,110104,5,1589117191167
43,080101,4,1589117191167
43,110200,3,1589117191167
43,110102,3,1589117191167
43,110200,5,1589117191167
43,110205,3,1589117191167
44,110202,5,1589117192073
44,080501,3,1589117192073
44,110101,5,1589117192073
44,080101,5,1589117192073
44,110200,3,1589117192073
44,110200,4,1589117192073
44,110205,4,1589117192073
44,060101,3,1589117192073
44,100104,3,1589117192073
44,110105,5,1589117192073
44,110200,3,1589117192073
44,110101,3,1589117192073
44,100104,5,1589117192073
44,100102,3,1589117192073
44,100103,4,1589117192073
44,080000,4,1589117192073
44,100102,3,1589117192073
45,110204,5,1589117192949
45,110202,3,1589117192949
45,110202,5,1589117192949
45,110102,4,1589117192949
45,110202,3,1589117192949
45,110202,4,1589117192949
45,110202,4,1589117192949
45,120201,5,1589117192949
45,100102,4,1589117192949
45,110105,3,1589117192949
45,110200,4,1589117192949
45,110200,4,1589117192949
45,110202,3,1589117192949
45,110202,5,1589117192949
45,110100,4,1589117192949
45,110201,3,1589117192949
46,110202,3,1589117193840
46,110202,4,1589117193840
46,110105,4,1589117193840
46,110202,4,1589117193840
46,110202,5,1589117193840
46,110200,4,1589117193840
46,110101,5,1589117193840
46,100102,5,1589117193840
46,110202,4,1589117193840
46,110205,5,1589117193840
46,080501,3,1589117193840
46,110200,4,1589117193840
46,110102,4,1589117193840
46,080501,5,1589117193840
46,060101,5,1589117193840
46,120201,5,1589117193840
47,110202,4,1589117194717
47,110202,4,1589117194717
47,110201,4,1589117194717
47,110202,5,1589117194717
47,110202,4,1589117194717
47,110105,3,1589117194717
47,110202,3,1589117194717
47,110202,5,1589117194717
47,110200,3,1589117194717
47,110105,5,1589117194717
47,110202,5,1589117194717
47,110202,3,1589117194717
47,110101,4,1589117194717
47,080105,3,1589117194717
47,110101,3,1589117194717
47,110101,3,1589117194717
47,100103,5,1589117194717
48,100100,5,1589117195585
48,100103,5,1589117195585
48,100100,3,1589117195585
48,100102,3,1589117195585
48,100103,5,1589117195585
48,100104,3,1589117195585
48,100105,4,1589117195585
48,110202,3,1589117195585
48,110202,3,1589117195585
48,110200,3,1589117195585
48,110105,4,1589117195585
48,110202,3,1589117195585
48,110202,3,1589117195585
48,110101,5,1589117195585
48,060101,4,1589117195585
48,110200,5,1589117195585
48,110101,4,1589117195585
48,100103,3,1589117195585
49,110202,3,1589117196508
49,110200,5,1589117196508
49,110205,4,1589117196508
49,080501,5,1589117196508
49,110200,3,1589117196508
49,110202,5,1589117196508
49,080501,3,1589117196508
49,110202,3,1589117196508
49,110102,5,1589117196508
49,110105,3,1589117196508
49,060101,5,1589117196508
49,110105,4,1589117196508
49,110202,3,1589117196508
49,110202,4,1589117196508
49,110202,5,1589117196508
49,110202,5,1589117196508
49,110102,5,1589117196508
49,080501,4,1589117196508
49,110202,3,1589117196508
49,080101,5,1589117196508
49,110201,4,1589117196508
49,110101,3,1589117196508
49,110105,5,1589117196508
50,110202,4,1589117197283
50,110202,4,1589117197283
50,060101,4,1589117197283
50,060101,4,1589117197283
50,110200,4,1589117197283
50,060101,4,1589117197283
50,060101,5,1589117197283
50,110202,5,1589117197283
50,110101,4,1589117197283
50,110202,4,1589117197283
50,110202,5,1589117197283
50,110105,4,1589117197283
50,110101,3,1589117197283
50,110105,5,1589117197283
50,060101,4,1589117197283
50,100103,3,1589117197283
50,120203,5,1589117197283
50,110202,4,1589117197283
51,110202,3,1589117198141
51,110200,5,1589117198141
51,110202,4,1589117198141
51,110202,5,1589117198141
51,110200,3,1589117198141
51,100102,5,1589117198141
51,110202,4,1589117198141
51,100102,4,1589117198141
51,100105,3,1589117198141
51,110202,4,1589117198141
51,060101,5,1589117198141
51,110103,5,1589117198141
51,110200,5,1589117198141
51,060101,5,1589117198141
51,110200,5,1589117198141
51,110205,4,1589117198141
51,080601,3,1589117198141
52,060101,5,1589117198985
52,110202,5,1589117198985
52,110202,5,1589117198985
52,100103,5,1589117198985
52,110200,4,1589117198985
52,110101,4,1589117198985
52,110101,3,1589117198985
52,110202,5,1589117198985
52,110201,4,1589117198985
52,080501,5,1589117198985
52,110202,4,1589117198985
52,080101,4,1589117198985
52,110201,5,1589117198985
52,110202,5,1589117198985
53,110202,5,1589117199852
53,110105,4,1589117199852
53,110200,5,1589117199852
53,110104,5,1589117199852
53,110200,4,1589117199852
53,080101,3,1589117199852
53,110101,4,1589117199852
53,110202,4,1589117199852
53,110200,3,1589117199852
53,110202,3,1589117199852
53,110200,4,1589117199852
53,110205,4,1589117199852
53,080501,4,1589117199852
53,110200,5,1589117199852
53,110102,3,1589117199852
53,110202,3,1589117199852
53,110105,3,1589117199852
53,060101,4,1589117199852
54,110202,5,1589117200736
54,110202,4,1589117200736
54,110202,4,1589117200736
54,110105,4,1589117200736
54,110202,3,1589117200736
54,110101,5,1589117200736
54,100103,4,1589117200736
54,120203,5,1589117200736
54,100102,4,1589117200736
54,100105,3,1589117200736
54,110202,5,1589117200736
54,110200,4,1589117200736
54,110200,5,1589117200736
54,100102,3,1589117200736
54,100102,4,1589117200736
54,110202,5,1589117200736
54,110202,4,1589117200736
54,100102,5,1589117200736
55,110202,4,1589117201638
55,080101,4,1589117201638
55,100102,3,1589117201638
55,080101,3,1589117201638
55,110202,3,1589117201638
55,110202,3,1589117201638
55,050100,3,1589117201638
55,110202,5,1589117201638
55,190105,4,1589117201638
55,110202,4,1589117201638
55,100103,5,1589117201638
55,110202,5,1589117201638
55,110200,5,1589117201638
55,110205,4,1589117201638
55,080501,3,1589117201638
55,110102,3,1589117201638
55,060101,4,1589117201638
55,080501,4,1589117201638
55,110202,3,1589117201638
55,110105,4,1589117201638
56,060101,3,1589117202435
56,100103,3,1589117202435
56,080101,5,1589117202435
56,100103,5,1589117202435
56,110105,5,1589117202435
56,110102,3,1589117202435
56,100103,4,1589117202435
56,060101,3,1589117202435
56,100103,5,1589117202435
56,060101,5,1589117202435
56,110101,3,1589117202435
56,110202,4,1589117202435
56,080101,4,1589117202435
56,100103,4,1589117202435
56,100103,5,1589117202435
56,061000,4,1589117202435
56,100100,3,1589117202435
56,110102,5,1589117202435
57,110202,3,1589117203226
57,110202,5,1589117203226
57,110202,3,1589117203226
57,110105,3,1589117203226
57,110202,5,1589117203226
57,110101,3,1589117203226
57,110105,3,1589117203226
57,100103,4,1589117203226
57,080601,3,1589117203226
57,110200,4,1589117203226
57,080601,4,1589117203226
57,110202,3,1589117203226
57,060101,3,1589117203226
57,110105,3,1589117203226
57,060102,5,1589117203226
57,110202,5,1589117203226
57,100104,4,1589117203226
57,110206,5,1589117203226
